id,feature1,feature2,time
935,81,66,0.5032870515025912
936,58,15,0.929201581400123
937,28,20,0.6478692403485843
938,30,41,0.2591781156172789
939,31,94,0.02817923496799246
940,99,63,0.7400560235445828
941,85,69,0.15677277581400217
942,92,15,0.5699418614502647
943,75,9,0.6423294487829789
944,85,35,0.6676103326346684
945,35,39,0.2880252654525506
946,10,75,0.1309858731984429
947,3,43,0.9816261217389494
948,37,16,0.8471648599762373
949,11,86,0.8260107403339964
950,76,15,0.9247190658121103
951,85,5,0.28301598447865706
952,42,94,0.9950220667975895
953,15,77,0.04608373691933143
954,61,71,0.16212083450919124
955,62,49,0.7774313445552913
956,30,4,0.564701261657806
957,2,69,0.35572752961569276
958,74,15,0.25697377781635744
959,61,2,0.2540447881158443
960,66,52,0.48270155372840773
961,23,99,0.9425139313995441
962,18,17,0.5686400487885346
963,38,4,0.6977006093876634
964,53,5,0.9843417571386203
965,86,87,0.8550030486675508
966,63,0,0.479797865277664
967,95,40,0.01627240633598348
968,22,30,0.5724289606341879
969,70,31,0.06289202134996685
970,42,6,0.14485442301941265
971,87,48,0.4542910362888597
972,35,89,0.16763526455720845
973,52,24,0.31238114741175793
974,39,81,0.6125962675484069
975,45,48,0.04764286993860112
976,42,84,0.15227336932478552
977,91,69,0.15369327912886588
978,86,80,0.0628987228957697
979,58,99,0.2773020079594284
980,36,34,0.5074991148866288
981,59,67,0.8093997933875811
982,98,18,0.8516489710018326
983,98,35,0.7105778771777592
984,78,31,0.22949237188491334
985,8,9,0.5539304166766933
986,67,29,0.45773969971267825
987,32,88,0.9425457049140613
988,74,96,0.6412702448772984
989,58,90,0.8894594522067036
990,30,30,0.6814600599260854
991,59,35,0.569871546555813
992,40,52,0.691165815651096
993,82,23,0.4767259010776812
994,46,24,0.14197008991029303
995,18,24,0.37978491297754235
996,80,16,0.7285639801775335
997,12,6,0.17693305899735345
998,47,91,0.9574120903959843
999,36,66,0.2614130736814022
1000,96,92,0.8707024488307231
1001,48,76,0.40512523891969654
1002,18,97,0.3924661135784947
1003,72,28,0.4373884019775466
1004,25,2,0.7742764950064736
1005,30,59,0.3057875601486618
1006,69,98,0.09075811070878315
1007,28,74,0.9872145999419022
1008,98,34,0.02744180718803213
1009,28,10,0.15983690636294656
1010,9,4,0.6555522563232324
1011,62,58,0.31471782361133926
1012,55,87,0.3662850110780963
1013,8,28,0.8870780350334635
1014,51,86,0.8777100605082206
1015,30,73,0.9765793571803518
1016,78,95,0.22404711527450472
1017,78,33,0.029821430158250006
1018,95,94,0.28594420775138596
1019,8,12,0.8098572769748358
1020,42,60,0.32788819415740944
1021,92,92,0.937765701141682
1022,85,13,0.2657603202258473
1023,98,33,0.020173964052238036
1024,16,28,0.9893196986819525
1025,27,53,0.6072847359600242
1026,62,61,0.3838451318867908
1027,7,28,0.6843529698130295
1028,34,37,0.3318001575897641
1029,51,61,0.5519834330836301
1030,18,17,0.3939409490868241
1031,51,99,0.6864351881876298
1032,75,97,0.08417547432522765
1033,86,42,0.14607216003253531
1034,9,89,0.45486510899841837
1035,59,63,0.9669223333938095
1036,37,39,0.1204908169379223
1037,29,68,0.011929143623619853
1038,85,26,0.9199552420147408
1039,55,59,0.5015921089501009
1040,28,75,0.18296582580607423
1041,28,58,0.9107418079405933
1042,10,71,0.5564244389707688
1043,58,0,0.7423559663790594
1044,32,92,0.2997404491956076
1045,14,88,0.3217991546293838
1046,29,62,0.1845034794172321
1047,60,3,0.8866455199056004
1048,59,74,0.7725489307794793
1049,29,82,0.8701626680049034
1050,75,70,0.9246895561959929
1051,78,57,0.8923130297399338
1052,5,34,0.761780774250826
1053,70,30,0.34145119654386713
1054,15,71,0.2840615124327688
1055,14,23,0.7845553185429646
1056,7,50,0.5558727283690544
1057,10,75,0.9300604045293662
1058,77,31,0.2949654312409651
1059,9,88,0.11678065686857908
1060,84,46,0.5854528831475316
1061,81,84,0.9735201128408512
1062,23,89,0.8235981068049215
1063,89,11,0.23007380193656823
1064,47,89,0.6066424843606112
1065,55,51,0.8846682236119983
1066,47,46,0.48893868972970966
1067,63,62,0.1121985532228561
1068,5,4,0.605646684702117
1069,29,49,0.96763592256068
1070,31,51,0.7743027356588813
1071,52,81,0.14067609581890206
1072,43,24,0.4699970387398794
1073,98,14,0.20356282872241538
1074,48,24,0.14683752871936928
1075,31,8,0.28010887328490397
1076,67,38,0.6171784160543418
1077,13,42,0.9439848796048781
1078,86,46,0.9839566918354032
1079,81,28,0.7998215102459555
1080,43,38,0.06170428808993533
1081,14,51,0.51361723777175
1082,86,5,0.9487478405265303
1083,29,60,0.8267244151095827
1084,74,97,0.38661523529410136
1085,98,78,0.5458564602010164
1086,71,11,0.535895629585026
1087,50,91,0.6345522297254739
1088,20,74,0.32648672128003275
1089,94,58,0.3329722316667204
1090,83,22,0.6449259896687423
1091,77,50,0.8878487733621175
1092,34,92,0.8416892746928576
1093,5,98,0.8904047009928624
1094,19,19,0.7983661981421928
1095,59,69,0.7561619610141916
1096,11,88,0.0021214580816222295
1097,62,17,0.09125363777644535
1098,94,47,0.28997019933597
1099,52,43,0.5069193107709263
1100,65,57,0.3303483651379576
1101,97,8,0.9784437223328397
1102,85,71,0.8454282266427694
1103,94,49,0.5392327338053049
1104,97,83,0.13068075224455744
1105,99,28,0.5120867791688442
1106,4,82,0.8421311009140611
1107,39,96,0.2688237309015561
1108,49,62,0.388056413607501
1109,37,19,0.39961339301098986
1110,25,23,0.8795213945165217
1111,5,38,0.7906822566697369
1112,49,47,0.9079451774194259
1113,88,19,0.2591556074750937
1114,17,13,0.2517330902232845
1115,18,37,0.9671857052040119
1116,7,71,0.16222037062433048
1117,17,51,0.029705930281374693
1118,60,31,0.8085606753430891
1119,27,53,0.4293827406710361
1120,26,15,0.7717154270000597
1121,37,5,0.3140370855820004
1122,70,78,0.24824519800256606
1123,36,57,0.8841517023497618
1124,81,69,0.2150792795164973
1125,37,56,0.6254789259886879
1126,4,70,0.8080326205110302
1127,29,16,0.9990016435902888
1128,34,56,0.9124313155165644
1129,10,79,0.7170723039680015
1130,50,41,0.8742010025022597
1131,14,10,0.8913306513835529
1132,55,77,0.3821548533846444
1133,11,20,0.39025195766383736
1134,39,17,0.4853022776477942
1135,2,57,0.6530303973018442
1136,54,43,0.8621942690762125
1137,69,80,0.19723407120734093
1138,90,38,0.6667216291834971
1139,17,38,0.2766430896427451
1140,98,47,0.5181059598537203
1141,46,93,0.08831113934810775
1142,9,55,0.5079721597462097
1143,61,91,0.05731316011777865
1144,4,92,0.12141136149996146
1145,87,3,0.9089376134824341
1146,4,1,0.11635239453119417
1147,72,93,0.15357032951223115
1148,58,97,0.7878419408061221
1149,95,23,0.7873711910855653
1150,97,96,0.46638234570333914
1151,71,33,0.10007744077248715
1152,76,36,0.14556176690190903
1153,47,72,0.8047978907256376
1154,36,9,0.17564926091733313
1155,34,79,0.9810439464759169
1156,3,89,0.8142394747577719
1157,62,58,0.7544841119819218
1158,28,98,0.6003389798161328
1159,31,20,0.36793827207812047
1160,9,73,0.4326517761153307
1161,40,1,0.9841059451332497
1162,32,66,0.8424382687573908
1163,37,72,0.7490573607452953
1164,98,32,0.8062706041932906
1165,96,87,0.7146747992888757
1166,46,15,0.4146632090394534
1167,77,92,0.9123195536547133
1168,23,27,0.7404740000399557
1169,16,14,0.5554972067036632
1170,54,18,0.4822587900573859
1171,53,4,0.9624667998258088
1172,62,7,0.7748791798335483
1173,89,6,0.19406461192985158
1174,57,75,0.6706985441336288
1175,16,93,0.015905304993449332
1176,10,93,0.7256703451457466
1177,43,24,0.19468506531875496
1178,67,14,0.6516458501136875
1179,75,97,0.16603208925547908
1180,10,78,0.01622481768415862
1181,96,57,0.292175349640866
1182,72,77,0.21375217350148068
1183,0,27,0.19244241268832962
1184,76,18,0.8999495967368966
1185,62,42,0.6995418250585325
1186,90,18,0.46640858127803375
1187,53,29,0.5212056059372344
1188,40,88,0.06365287894114013
1189,88,7,0.06071781511071428
1190,95,71,0.06593388559536395
1191,89,96,0.4223370268151332
1192,72,9,0.3281803982651631
1193,76,80,0.242710369982307
1194,71,32,0.9481864122121995
1195,1,96,0.5175732418363503
1196,51,12,0.975476072283195
1197,1,83,0.46307403857747675
1198,50,29,0.2604284849134251
1199,81,10,0.6812013991793744
1200,76,56,0.8909032706451131
1201,3,6,0.930758033390819
1202,7,2,0.32220002493021793
1203,12,84,0.258747562823439
1204,72,59,0.9418602950950627
1205,40,6,0.22691978746956676
1206,35,95,0.8540783576356111
1207,17,60,0.701199364638576
1208,18,69,0.8350626232230135
1209,43,85,0.603805981171499
1210,31,55,0.04254957270044257
1211,1,73,0.3846052016351842
1212,53,31,0.9933101902003123
1213,50,67,0.15748443475877028
1214,11,20,0.920658358118975
1215,76,16,0.17085091159320354
1216,55,21,0.60336356104551
1217,77,50,0.8671341678799126
1218,74,74,0.3861626340257317
1219,37,7,0.24791146970718958
1220,16,94,0.44621814927643644
1221,94,45,0.8195546078305284
1222,97,53,0.0915589992118252
1223,22,58,0.7498561692271862
1224,4,41,0.18804765737404183
1225,65,69,0.798336276252786
1226,63,7,0.3791734961775767
1227,33,85,0.19341523792199866
1228,52,53,0.7735373957150015
1229,53,47,0.38868924091199497
1230,49,79,0.20322089917101105
1231,48,22,0.5141933226347214
1232,66,60,0.12426614263549884
1233,77,10,0.039129141795579137
1234,15,80,0.3800465476215117
1235,14,56,0.37841402678770064
1236,3,66,0.8753983268337375
1237,14,77,0.5217505355917688
1238,94,38,0.10908895532796836
1239,29,85,0.4847751367770987
1240,70,59,0.4166451167983777
1241,88,46,0.12327784187097501
1242,3,72,0.18592401438798623
1243,59,99,0.5730121471091432
1244,44,60,0.6885901918012453
1245,59,38,0.4853536815750694
1246,44,84,0.7739950357342321
1247,50,51,0.4355068803033386
1248,66,11,0.027906908965835364
1249,61,51,0.9152464828637101
1250,12,95,0.19178456081731254
1251,74,4,0.4174243477753711
1252,24,41,0.9710647003500099
1253,68,49,0.525647007745646
1254,90,94,0.9843758478362393
1255,0,24,0.654967930206254
1256,23,84,0.4355835457086812
1257,22,96,0.13326988254332306
1258,37,29,0.464474714763665
1259,16,71,0.6291162838011763
1260,18,56,0.5692715998267379
1261,78,34,0.47100308337509467
1262,98,74,0.3210038340054351
1263,53,98,0.17445769061129912
1264,32,12,0.6959502267894129
1265,13,88,0.3103527995022972
1266,13,53,0.7163538885211121
1267,69,19,0.3975629741014681
1268,30,22,0.5598185797091942
1269,50,31,0.15134396590846433
1270,7,44,0.9159578000875018
1271,60,53,0.3469163583224585
1272,78,10,0.24453710904683745
1273,93,26,0.3752738154347842
1274,6,15,0.8202854245051322
1275,86,28,0.508482891688785
1276,31,81,0.8502941607779636
1277,11,48,0.7853649426088805
1278,18,48,0.4782856313332927
1279,82,72,0.6197842602601827
1280,22,43,0.06838007231711873
1281,82,97,0.06701631998715207
1282,9,82,0.3647697792175094
1283,45,88,0.996865349112695
1284,86,1,0.7652901314153177
1285,59,92,0.9275918736709583
1286,70,93,0.0206045837122365
1287,80,69,0.2306185168843764
1288,7,9,0.41898096135386453
1289,25,46,0.43479339845429466
1290,92,34,0.12157944647803776
1291,18,86,0.3273992248041512
1292,41,29,0.8516572543237185
1293,64,71,0.08537261502621041
1294,84,80,0.11652189183446626
1295,67,28,0.1522153221433099
1296,41,64,0.9679205576725595
1297,37,16,0.604826690149241
1298,74,75,0.3897447544334852
1299,92,71,0.7003758286198974
1300,78,87,0.25557797002681204
1301,1,9,0.2929565232886746
1302,49,84,0.88383634827114
1303,85,12,0.5800083513695266
1304,89,1,0.5288103381619149
1305,66,41,0.7646809845469899
1306,46,55,0.9753247335150071
1307,20,15,0.7277925623297111
1308,51,14,0.07628704572771794
1309,39,87,0.39396659222489394
1310,38,15,0.38850796034531343
1311,20,22,0.6127644127970738
1312,99,42,0.24669184737799565
1313,22,88,0.7203152716741834
1314,45,58,0.5063571795264485
1315,25,56,0.646787946415827
1316,87,79,0.9021486359780949
1317,48,12,0.3891482582638879
1318,66,82,0.046018535174220054
1319,40,47,0.7625148174567802
1320,44,98,0.8055355137101308
1321,96,65,0.35111914062073457
1322,98,41,0.9593004269839259
1323,83,9,0.9494404952223823
1324,93,46,0.41115893968752026
1325,1,30,0.9491491051799392
1326,16,80,0.1988611469965348
1327,60,43,0.7025999652534123
1328,68,95,0.6102726394441887
1329,32,87,0.6072869277823506
1330,47,82,0.42378264828692835
1331,42,19,0.36323014282586275
1332,75,66,0.7630638603304637
1333,56,43,0.9081476839446149
1334,71,35,0.8189343631802143
1335,77,61,0.7463860858995072
1336,14,74,0.04542270360904466
1337,40,0,0.267439485527472
1338,88,4,0.991513106569058
1339,95,85,0.6099742126593318
1340,85,98,0.5916937981411604
1341,28,68,0.4834634688215089
1342,82,79,0.11679682623551124
1343,65,44,0.7047789289187546
1344,39,15,0.7108742505574579
1345,80,53,0.15981470101934436
1346,37,8,0.44055939585847714
1347,4,98,0.6291778448813814
1348,2,62,0.6988220220726056
1349,3,28,0.3125207419900975
1350,32,47,0.4547738158257616
1351,25,55,0.22989298491370758
1352,54,19,0.5493825649175371
1353,32,12,0.8110855533984173
1354,24,36,0.618867620364975
1355,48,50,0.44958247278974084
1356,43,43,0.24572149577874103
1357,92,77,0.2855706361584698
1358,46,9,0.4499627657384193
1359,0,40,0.4151698336253383
1360,69,24,0.9471307141214089
1361,48,60,0.36432498293940174
1362,8,0,0.19292002833589117
1363,84,1,0.3862011698828275
1364,38,44,0.499199565036489
1365,5,85,0.5148312627455759
1366,53,92,0.39284288303619197
1367,86,49,0.2697266211123077
1368,37,10,0.4085281955050899
1369,5,13,0.3496183466467985
1370,78,94,0.9801960360238093
1371,76,75,0.8636907941212473
1372,35,26,0.5531614627018145
1373,96,3,0.19245868149163448
1374,17,41,0.3673527266711082
1375,57,76,0.23380102605717934
1376,98,16,0.48961174920057315
1377,68,95,0.9128068267352826
1378,25,38,0.5383240669323291
1379,20,76,0.9654636122285796
1380,40,71,0.3083976121395522
1381,39,43,0.7069337357034294
1382,78,19,0.14783052057885238
1383,70,63,0.8149307019996621
1384,29,52,0.790836308990923
1385,99,21,0.8962499605662416
1386,1,80,0.2520008266548682
1387,39,81,0.03274270356377185
1388,84,42,0.3138267967669426
1389,54,11,0.9779837737430889
1390,72,95,0.4853739733127346
1391,43,8,0.31318340649242715
1392,32,84,0.4503274045101323
1393,31,97,0.7898673564658925
1394,55,51,0.13736942878606317
1395,5,73,0.13929216717834336
1396,99,4,0.20513207153845114
1397,61,50,0.9562930299806821
1398,44,98,0.08101980906247508
1399,47,57,0.8339324647323806
1400,76,77,0.8130561890842355
1401,73,71,0.8469880976153842
1402,19,99,0.6242223365756651
1403,33,15,0.4450242383478765
1404,65,0,0.28292699234825247
1405,55,53,0.4263610091182116
1406,49,25,0.6201845012199368
1407,73,65,0.0988545741800877
1408,34,83,0.017337736829367567
1409,3,46,0.963708339494041
1410,10,70,0.3737174901709328
1411,38,24,0.9450455110280138
1412,4,95,0.4927892971957031
1413,39,4,0.24936516154534605
1414,34,19,0.36776502344756423
1415,0,34,0.10936329035626147
1416,59,31,0.9909493369888513
1417,90,73,0.02925489030802897
1418,21,57,0.6709832130213635
1419,73,11,0.5415256393703114
1420,4,30,0.5462496007347228
1421,21,56,0.28524640402150037
1422,76,93,0.6894692525335535
1423,34,29,0.18885012360565812
1424,15,25,0.26646790678699195
1425,34,48,0.9549309202534333
1426,18,92,0.9007548058164299
1427,81,85,0.700062231835411
1428,73,34,0.9511382463167773
1429,71,25,0.8993152499544933
1430,64,15,0.6114794224779049
1431,81,14,0.7162692412401759
1432,21,60,0.3728658571541541
1433,83,22,0.028103261317721784
1434,13,55,0.15249744396328502
1435,65,16,0.6917485110041286
1436,5,14,0.7394448264911166
1437,63,19,0.09313926598837463
1438,74,82,0.1406706518087687
1439,2,61,0.8933135091699096
1440,3,28,0.43722720452500763
1441,14,10,0.13196271292790995
1442,63,19,0.16595590245647973
1443,94,48,0.7068914860809083
1444,83,45,0.36541561567966874
1445,79,92,0.3618293484300511
1446,88,19,0.10191593462087656
1447,48,9,0.43893138632960405
1448,90,76,0.3131045779972669
1449,43,62,0.044876981969308116
1450,51,22,0.4509036198442602
1451,25,56,0.2971678219985956
1452,88,96,0.1328240724241656
1453,38,8,0.38629793564679826
1454,21,0,0.7091217234333981
1455,8,31,0.04298485767110605
1456,80,14,0.8610557565784187
1457,89,90,0.29837940827162834
1458,0,80,0.07218554515108666
1459,71,12,0.7382759703794372
1460,94,40,0.8861229728618881
1461,91,14,0.7409723241889302
1462,2,98,0.8664219175208419
1463,41,19,0.467366028524446
1464,74,80,0.16221856758437192
1465,23,83,0.1717461537108228
1466,45,71,0.1287460427170547
1467,18,5,0.06819662442402685
1468,80,16,0.22038460066061916
1469,27,53,0.48010620880491806
1470,22,94,0.8975398251424519
1471,1,76,0.4352586401625357
1472,93,12,0.19894287197161853
1473,74,80,0.7732827472851203
1474,70,15,0.0547281146453672
1475,72,81,0.5995125440930951
1476,91,60,0.7636707120082499
1477,58,48,0.5537321012939282
1478,50,14,0.5073726130265125
1479,34,59,0.90196209455166
1480,85,35,0.8916946432611847
1481,83,44,0.5584225136517916
1482,69,42,0.5281183321944319
1483,53,8,0.33849099113957715
1484,10,77,0.4667076243848256
1485,20,86,0.03956624942754694
1486,55,46,0.4783451971782794
1487,52,84,0.32109157674482613
1488,1,40,0.5317479375093337
1489,98,47,0.304703596616948
1490,39,33,0.04187923160779472
1491,34,82,0.3416812835018892
1492,34,26,0.29747541831189594
1493,10,54,0.8663914001088635
1494,88,93,0.8826835504516815
1495,1,90,0.7909445660549167
1496,16,99,0.23714222674541452
1497,87,28,0.1523330297844131
1498,39,69,0.8389829825214755
1499,62,25,0.005707756383567575
1500,83,1,0.1446383110786259
1501,66,88,0.7548457639683418
1502,76,85,0.12259281940200573
1503,2,65,0.6937315823140133
1504,66,76,0.041501440990657223
1505,58,69,0.21223692772542513
1506,22,59,0.5242292824227665
1507,46,47,0.19978892871982445
1508,59,30,0.2315742536838452
1509,14,33,0.005715446752015851
1510,16,4,0.004796704993158762
1511,34,34,0.659583629417062
1512,85,93,0.17469062592875195
1513,98,81,0.202975225664228
1514,25,22,0.17228368295366936
1515,75,9,0.5013997889986177
1516,43,8,0.006062701972645912
1517,40,70,0.4092802518110774
1518,10,14,0.2472392922786929
1519,68,57,0.14397824695500294
1520,74,61,0.9323405689481771
1521,97,69,0.7640319956951582
1522,66,66,0.23806653518986798
1523,84,84,0.28176768682670983
1524,20,14,0.6753961265852696
1525,46,33,0.1077038629978605
1526,9,58,0.3654567563186196
1527,22,0,0.360379152162955
1528,54,15,0.9736235358138196
1529,72,95,0.5682419441434905
1530,53,93,0.9910779312315157
1531,18,82,0.6423910661218314
1532,8,82,0.4740586686723801
